Player, Shots or Saves, Shots or Saves Against Opponent, Shots or Saves in March, Shots or Saves at condition, Average of Conditions
Jonas Johansson, 0.8, 0, 1.0, 1.0, 0.7
Devon Toews, 2.0559210526315788, 2.4, 2.4307692307692306, 1.8435374149659864, 2.182556924591699
Mikko Rantanen, 2.7369519832985385, 3.227272727272727, 2.741573033707865, 2.641025641025641, 2.836705846326193
Evan Rodrigues, 2.323529411764706, 2.0, 2.2125, 2.3646408839779007, 2.225167573935652
Denis Malgin, 1.4453441295546559, 0.8333333333333334, 1.5757575757575757, 1.4793388429752066, 1.333443470405193
Samuel Girard, 1.3728395061728396, 2.15, 1.2714285714285714, 1.2462311557788945, 1.5101248083450762
Cale Makar, 2.6923076923076925, 2.909090909090909, 3.0588235294117645, 2.6324786324786325, 2.8231751908222495
Alexandar Georgiev, 27.0, 18.75, 24.558139534883722, 27.628865979381445, 24.48425137856629
Pavel Francouz, 26.958333333333332, 27.0, 26.09090909090909, 29.0, 27.262310606060606
Logan O'Connor, 1.3794871794871795, 2.0, 1.3265306122448979, 1.3404255319148937, 1.5116108309117426
Bowen Byram, 1.4268292682926829, 2.6666666666666665, 1.411764705882353, 1.4, 1.7263151602104259
Alex Newhook, 1.5067567567567568, 0.75, 1.5357142857142858, 1.4594594594594594, 1.3129826254826256
Ryan Murray, 0.9258426966292135, 1.1538461538461537, 0.8412698412698413, 0.7972350230414746, 0.9295484286966709
Evander Kane, 3.5390995260663507, 3.793103448275862, 4.0, 3.3221153846153846, 3.6635795897393995
Mattias Ekholm, 1.6306429548563612, 1.7692307692307692, 1.7777777777777777, 1.5248618784530388, 1.6756283450794867
Nick Bjugstad, 2.2298850574712645, 2.7777777777777777, 2.328125, 2.1363636363636362, 2.3680378679031695
Zach Hyman, 2.378818737270876, 2.8461538461538463, 2.3877551020408165, 2.36144578313253, 2.493543367149517
Jack Campbell, 25.702380952380953, 29.714285714285715, 26.842105263157894, 26.904255319148938, 27.290756812243373
Ryan Nugent-Hopkins, 2.382575757575758, 2.3658536585365852, 2.4782608695652173, 2.331645569620253, 2.389583963824453
Cody Ceci, 1.4757142857142858, 1.5294117647058822, 1.6136363636363635, 1.5171428571428571, 1.5339763177998471
Devin Shore, 1.1050119331742243, 1.6666666666666667, 1.0952380952380953, 1.1064814814814814, 1.243349544140117
Brett Kulak, 1.3587223587223587, 1.4285714285714286, 1.5070422535211268, 1.3383084577114428, 1.4081611246315893
Darnell Nurse, 2.3581818181818184, 2.391304347826087, 2.1372549019607843, 2.3223443223443225, 2.302271347578253
Leon Draisaitl, 2.6470588235294117, 2.15625, 2.6666666666666665, 2.6166134185303513, 2.521647227181607
Warren Foegele, 1.714705882352941, 1.5, 1.3793103448275863, 1.5919540229885059, 1.5464925625422583
Connor McDavid, 3.414285714285714, 3.5652173913043477, 3.25, 3.315412186379928, 3.3862288229924977
Derek Ryan, 1.2464358452138493, 1.0, 1.3125, 1.3020408163265307, 1.215244165385095
Vincent Desharnais, 0.2962962962962963, 0.0, 0.09090909090909091, 0.4, 0.1968013468013468
Stuart Skinner, 27.810344827586206, 15.0, 27.6, 27.285714285714285, 24.424014778325123
Kailer Yamamoto, 1.4680851063829787, 1.4285714285714286, 1.8666666666666667, 1.3716814159292035, 1.5337511543875693
Klim Kostin, 0.8936170212765957, 1.5, 0.6363636363636364, 0.926829268292683, 0.9892024814832286
Ryan McLeod, 1.161764705882353, 3.0, 1.3636363636363635, 1.0422535211267605, 1.6419136476613692
Evan Bouchard, 2.262857142857143, 2.6, 2.2962962962962963, 2.1627906976744184, 2.3304860342069644
Philip Broberg, 0.875, 0.3333333333333333, 1.3636363636363635, 1.0344827586206897, 0.9016131138975967

