Player, Shots or Saves, Shots or Saves Against Opponent, Shots or Saves in March, Shots or Saves at condition, Average of Conditions
Jonathan Quick, 24.492676431424766, 24.022727272727273, 23.483870967741936, 25.4056338028169, 24.35122711867772
Phil Kessel, 3.001564945226917, 2.676470588235294, 2.9419087136929463, 2.9139280125195617, 2.88346806491868
Alec Martinez, 1.4357615894039735, 1.7391304347826086, 1.360759493670886, 1.4236842105263159, 1.4898339320959462
Alex Pietrangelo, 2.4375, 2.3095238095238093, 2.5748502994011977, 2.481012658227848, 2.450721691788214
Brayden McNabb, 1.0692307692307692, 1.0857142857142856, 1.13, 1.0418006430868167, 1.0816864245079678
Reilly Smith, 2.1213720316622693, 2.3666666666666667, 1.9076923076923078, 2.0026737967914436, 2.0996012007031717
Laurent Brossoit, 24.117117117117118, 49.0, 18.875, 24.18032786885246, 29.043111246492394
William Karlsson, 1.8385502471169688, 2.129032258064516, 1.8771929824561404, 1.8547297297297298, 1.9248763043418387
Chandler Stephenson, 0.25, 0, 0, 0.5, 0.1875
Teddy Blueger, 1.3460076045627376, 2.0, 1.1666666666666667, 1.4384615384615385, 1.4877839524227359
Ben Hutton, 1.608695652173913, 1.2962962962962963, 1.6216216216216217, 1.5151515151515151, 1.5104412713108366
Shea Theodore, 2.5679287305122496, 3.0, 2.619047619047619, 2.4869565217391303, 2.6684832178247495
William Carrier, 1.5748663101604279, 1.9, 1.6744186046511629, 1.5555555555555556, 1.6762101175917865
Ivan Barbashev, 1.1058823529411765, 0.9375, 0.958904109589041, 1.1009174311926606, 1.0258009734307194
Michael Amadio, 1.1868512110726643, 1.8, 0.9583333333333334, 1.1568627450980393, 1.2755118223760094
Jack Eichel, 3.5382978723404257, 3.125, 3.5568181818181817, 3.502092050209205, 3.430552026091953
Keegan Kolesar, 1.047872340425532, 1.0909090909090908, 0.9487179487179487, 1.0333333333333334, 1.0302081783464763
Nicolas Roy, 1.5045454545454546, 1.4, 1.6842105263157894, 1.5636363636363637, 1.5380980861244018
Adin Hill, 24.26732673267327, 28.25, 28.333333333333332, 24.296296296296298, 26.286739090575722
Brett Howden, 0.9448529411764706, 0.7777777777777778, 0.803921568627451, 0.9253731343283582, 0.8629813554775144
Nicolas Hague, 1.5813953488372092, 1.4375, 1.85, 1.5315315315315314, 1.6001067200921852
Logan Thompson, 27.333333333333332, 28.0, 26.454545454545453, 27.65625, 27.361032196969695
Zach Whitecloud, 1.1777777777777778, 1.3076923076923077, 1.0408163265306123, 1.065934065934066, 1.148055119483691
Paul Cotter, 1.4067796610169492, 1.5, 1.0909090909090908, 1.1785714285714286, 1.2940650451243672
Pavel Dorofeyev, 2.0, 0, 2.5, 2.5, 1.75

